product_id,post_title,price,stock_quantity,chiffre_affaires_produit,chiffre_affaires_total
4397.0,Wemyss Malts Blended Malt Scotch Whisky The Hive Batch Strength,59.0,7.0,413.0,388287.4999999999
4757.0,Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017,26.5,1.0,26.5,388287.4999999999
5930.0,Borie La Vitarèle Languedoc Blanc Le Grand Mayol 2019,14.1,66.0,930.6,388287.4999999999
4216.0,Domaine de l'Ecu Muscadet Classic 2018,13.4,34.0,455.6,388287.4999999999
4202.0,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert Blanc 2019,38.0,46.0,1748.0,388287.4999999999
4926.0,Domaine La Croix Belle Côtes de Thongue Blanc Champ des Lys 2018,7.9,92.0,726.8000000000001,388287.4999999999
4103.0,Emile Boeckel Riesling Grand Cru Wiebelsberg 2016,16.3,6.0,97.80000000000001,388287.4999999999
6570.0,Decelle-Villa Marsannay Les Longeroies 2015,29.2,0.0,0.0,388287.4999999999
4611.0,Gilbert Picq Chablis Vosgros 1er Cru 2017,26.2,27.0,707.4,388287.4999999999
4705.0,Albert Mann Gewurztraminer Grand Cru Steingrubler 2016,31.6,12.0,379.20000000000005,388287.4999999999
4656.0,Thierry Germain Saumur-Champigny Outre Terre 2013,43.0,3.0,129.0,388287.4999999999
4153.0,Elian Daros Côtes du Marmandais Clos Baquey 2015,29.0,0.0,0.0,388287.4999999999
4150.0,Champagne Mailly Grand Cru Intemporelle 2010,59.0,17.0,1003.0,388287.4999999999
4681.0,Domaine de Joy Côtes de Gascogne Blanc Moelleux Saint-André 2018,7.1,178.0,1263.8,388287.4999999999
4132.0,Zind-Humbrecht Pinot Gris Grand Cru Rangen De Thann Clos Saint-Urbain 2012,88.4,5.0,442.0,388287.4999999999
6575.0,Marc Colin Et Fils Saint-Aubin 1er Cru La Chatenière 2017,41.8,1.0,41.8,388287.4999999999
5777.0,Maurel Pays d'Oc Cabernet-Sauvignon 2017,5.7,132.0,752.4,388287.4999999999
4032.0,Pierre Jean Villa IGP Collines Rhodaniennes Gamine 2018,14.1,0.0,0.0,388287.4999999999
5614.0,Albert Boxler Crémant d'Alsace Brut 2014,19.2,39.0,748.8,388287.4999999999
4794.0,Maurice Schoech Riesling Grand Cru Rangen de Thann 2014,41.6,0.0,0.0,388287.4999999999
4863.0,Château Ollieux Romanis Corbières Rosé Classique 2019,8.2,0.0,0.0,388287.4999999999
4154.0,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,9.8,128.0,1254.4,388287.4999999999
4630.0,Marcel Windholtz Eau de Vie de Coing,62.4,3.0,187.2,388287.4999999999
4165.0,Parés Baltà Penedès Indigena 2017,12.0,57.0,684.0,388287.4999999999
4870.0,Triennes IGP Méditerranée Rosé 2019,9.3,0.0,0.0,388287.4999999999
4334.0,Champagne Gosset Grand Blanc de Blancs,49.0,0.0,0.0,388287.4999999999
4730.0,Domaine Muré Crémant d'Alsace Cuvée Prestige,14.3,6.0,85.80000000000001,388287.4999999999
4222.0,Xavier Frissant Touraine Amboise M de La Touche 2016,8.9,66.0,587.4,388287.4999999999
5484.0,David-Beaupère Juliénas Vayolette 2017,21.6,0.0,0.0,388287.4999999999
4298.0,Domaine de La Tour Du Bon Bandol Rouge 2018,23.2,36.0,835.1999999999999,388287.4999999999
4060.0,Mourgues du Grès Costières de Nîmes Terre d'Argence 2017,11.9,73.0,868.7,388287.4999999999
4621.0,Bernard Baudry Chinon Rouge Les Grézeaux 2017,16.5,49.0,808.5,388287.4999999999
4108.0,Zind-Humbrecht Riesling Herrenweg de Turckheim 2017,31.7,0.0,0.0,388287.4999999999
5697.0,Planeta Sicilia Noto Santa Cecilia 2016,29.9,1.0,29.9,388287.4999999999
6222.0,Planeta Sicilia Passito di Noto 2016,26.4,10.0,264.0,388287.4999999999
4394.0,Wemyss Malts Blended Malt Scotch Whisky Treacle Chest,59.8,0.0,0.0,388287.4999999999
6095.0,Château de Villeneuve Saumur-Champigny Le Grand Clos 2017,29.8,3.0,89.4,388287.4999999999
4087.0,Rimauresq Côtes de Provence Cru Classé Rosé 2019,14.4,45.0,648.0,388287.4999999999
6072.0,Clos du Mont-Olivet Côtes-du-Rhône Blanc 2019,13.6,41.0,557.6,388287.4999999999
6104.0,Stéphane Tissot Arbois Blanc Savagnin 2015,33.2,0.0,0.0,388287.4999999999
4267.0,Domaine Bulliat Morgon Amphore Cou de Jus 2019,19.0,21.0,399.0,388287.4999999999
5566.0,Le Pas de l'Escalette Terrasses du Larzac Le Grand Pas 2018,27.5,17.0,467.5,388287.4999999999
4786.0,Maurice Schoech Gewurztraminer 2018,12.1,37.0,447.7,388287.4999999999
4358.0,Champagne Larmandier-Bernier Grand Cru Vieilles Vignes du Levant 2008,77.0,0.0,0.0,388287.4999999999
6573.0,Marc Colin Et Fils Chassagne-Montrachet 1er Cru Les Champs Gain 2017,68.3,12.0,819.5999999999999,388287.4999999999
4223.0,Xavier Frissant Touraine Sauvignon 2019,9.7,180.0,1745.9999999999998,388287.4999999999
5964.0,Domaine de l'Ancienne Cure Pécharmant L'Abbaye 2015,16.3,11.0,179.3,388287.4999999999
5737.0,Triennes IGP Méditerranée Rouge Les Auréliens 2016,11.0,12.0,132.0,388287.4999999999
5794.0,Château Fonréaud Bordeaux Blanc Le Cygne 2016,21.7,34.0,737.8,388287.4999999999
5741.0,Domaine Clerget Chambolle-Musigny Les Charmes 2015,73.3,0.0,0.0,388287.4999999999
4913.0,Jean-Batiste Arena Muscat du Cap Corse 2015,28.0,16.0,448.0,388287.4999999999
5904.0,Domaine de Montbourgeau Côtes du Jura Poulsard 2018,18.8,25.0,470.0,388287.4999999999
4890.0,Saumaize-Michelin Saint-Véran 2018,17.0,29.0,493.0,388287.4999999999
6616.0,Clos du Mont-Olivet Lirac Rouge 2017,15.4,8.0,123.2,388287.4999999999
4708.0,Albert Mann Pinot Gris Grand Cru Furstentum 2016,32.6,15.0,489.0,388287.4999999999
5465.0,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,54.8,12.0,657.5999999999999,388287.4999999999
5772.0,Camille Giroud Santenay Rouge 2016,29.7,47.0,1395.8999999999999,388287.4999999999
6572.0,Decelle-Villa Saint-Aubin 1er Cru Sous Roche Dumay 2015,44.0,0.0,0.0,388287.4999999999
4995.0,Domaine Peyre Rose Oro Blanc 2002,78.0,0.0,0.0,388287.4999999999
5544.0,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,61.6,0.0,0.0,388287.4999999999
4633.0,Marcel Windholtz Eau de Vie de Mirabelle d'Alsace Réserve Particulière,52.4,2.0,104.8,388287.4999999999
4277.0,I Fabbri Chianti Classico Riserva 2015,24.8,0.0,0.0,388287.4999999999
4617.0,Alphonse Mellot Sancerre Rouge Génération XIX 2011,67.5,1.0,67.5,388287.4999999999
4689.0,Domaine Plageoles Côtes du Tarn Blanc Sec Ondenc,12.8,6.0,76.80000000000001,388287.4999999999
4674.0,Domaine Pellé Sancerre Blanc La Croix Au Garde 2018,19.0,41.0,779.0,388287.4999999999
4393.0,Wemyss Malts Blended Malt Scotch Whisky Vanilla Burst,57.0,2.0,114.0,388287.4999999999
4666.0,Vincent Carême Vouvray Moelleux 2015,21.0,32.0,672.0,388287.4999999999
4932.0,Marcel Richaud Cairanne Rouge Les Estrambords 2011,25.7,0.0,0.0,388287.4999999999
5477.0,Domaine Pellé Menetou Salon Blanc Les Vignes de Ratier 2018,19.8,38.0,752.4,388287.4999999999
5443.0,La Rectorie Banyuls Léon Parcé 2016,23.6,2.0,47.2,388287.4999999999
6663.0,Catherine et Claude Maréchal Pommard La Chanière 2017,50.4,6.0,302.4,388287.4999999999
4912.0,Jean-Baptiste Arena Patrimonio Rouge Grotte Di Sole 2018,25.9,10.0,259.0,388287.4999999999
4094.0,Paul Ginglinger Gewurztraminer Wahlenbourg 2017,13.7,24.0,328.79999999999995,388287.4999999999
4072.0,Château de Vaudieu Châteauneuf-du-Pape Blanc 2015,32.0,28.0,896.0,388287.4999999999
5488.0,Decelle-Villa Beaune Rouge 2015,43.5,17.0,739.5,388287.4999999999
4260.0,Chermette Domaine du Vissoux Beaujolais Blanc Collonge 2017,12.2,22.0,268.4,388287.4999999999
5523.0,Domaine Chambeyron Côte Rôtie Lancement 2017,60.4,16.0,966.4,388287.4999999999
6627.0,Weingut Besson-Strasser Zürich Fumé 2017,41.8,16.0,668.8,388287.4999999999
4723.0,François Baur Pinot Noir Sang Du Dragon 2017,29.0,5.0,145.0,388287.4999999999
4615.0,Alphonse Mellot Sancerre Blanc La Moussière 2018,24.0,10.0,240.0,388287.4999999999
4910.0,Antoine-Marie Arena Vin de France Rouge San Giovanni 2017,17.3,0.0,0.0,388287.4999999999
5580.0,Lucien Boillot Puligny-Montrachet 1er Cru Les Perrières 2016,83.7,18.0,1506.6000000000001,388287.4999999999
5000.0,David Duband Côtes de Nuits Villages 2017,27.3,0.0,0.0,388287.4999999999
4713.0,Domaine Schoenheitz Gewurztraminer Lisenberg 2015,18.4,6.0,110.39999999999999,388287.4999999999
7338.0,Domaine Saint-Nicolas Vin de France Blanc Les Clous 2019,16.3,45.0,733.5,388287.4999999999
4934.0,Marcel Richaud Rasteau Rouge 2017,22.2,57.0,1265.3999999999999,388287.4999999999
4352.0,Champagne Egly-Ouriet Grand Cru Millésimé 2008,225.0,0.0,0.0,388287.4999999999
4627.0,Marcel Windholtz Eau de Vie de Poire Williams Réserve Particulière,58.3,1.0,58.3,388287.4999999999
5925.0,Albert Mann Riesling Grand Cru Furstentum 2017,49.5,12.0,594.0,388287.4999999999
4254.0,Domaine Huet Vouvray Haut-Lieu Demi-Sec 2015,26.9,0.0,0.0,388287.4999999999
4904.0,Domaine Des Croix Corton Charlemagne Grand Cru 2016,137.0,13.0,1781.0,388287.4999999999
4919.0,Alain Graillot Crozes-Hermitage Rouge 2017,24.4,0.0,0.0,388287.4999999999
5756.0,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,42.2,30.0,1266.0,388287.4999999999
4251.0,Domaine Saint-Denis Bourgogne Rouge Le Clos 2017,14.1,102.0,1438.2,388287.4999999999
5519.0,Domaine Chambeyron Côtes du Rhône 2017,12.9,35.0,451.5,388287.4999999999
4647.0,Bernard Baudry Chinon Rouge La Croix Boissée 2017,28.5,48.0,1368.0,388287.4999999999
4212.0,Lucien Boillot Volnay 2017,39.8,19.0,756.1999999999999,388287.4999999999
6108.0,Gilles Robin Cornas 2016,46.0,0.0,0.0,388287.4999999999
4079.0,Le Vieux Donjon Châteauneuf-du-Pape 2013,37.0,0.0,0.0,388287.4999999999
5771.0,Camille Giroud Santenay Rouge 1er Cru Clos Rousseau 2016,38.4,3.0,115.19999999999999,388287.4999999999
6126.0,Champagne Gosset Célébris Vintage 2007,135.0,10.0,1350.0,388287.4999999999
4939.0,Oratoire Saint Martin Cairanne Blanc Réserve des Seigneurs 2018,12.9,0.0,0.0,388287.4999999999
4628.0,Marcel Windholtz Eau de Vie de Marc de Muscat,39.6,2.0,79.2,388287.4999999999
4348.0,Champagne Egly-Ouriet Grand Cru Brut Tradition,59.0,21.0,1239.0,388287.4999999999
5522.0,Domaine Chambeyron Côte Rôtie L'Angéline 2017,48.4,10.0,484.0,388287.4999999999
4791.0,Maurice Schoech Pinot Noir Pièce de Chêne 2016,13.6,24.0,326.4,388287.4999999999
4192.0,Château de La Liquière Faugères Cistus Rouge 2017,17.8,43.0,765.4,388287.4999999999
4047.0,Pierre Gaillard Côtes-du-Rhône Blanc Les Gendrines 2018,18.3,36.0,658.8000000000001,388287.4999999999
6094.0,Château de Villeneuve Saumur-Champigny Clos de la Bienboire 2018,13.4,2.0,26.8,388287.4999999999
5375.0,David-Beaupère Juliénas Les Trois Verres 2018,15.2,0.0,0.0,388287.4999999999
4096.0,Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015,22.8,12.0,273.6,388287.4999999999
4285.0,Château de Cazeneuve Pic Saint-Loup Le Sang Du Calvaire 2017,41.0,24.0,984.0,388287.4999999999
4271.0,Domaine Sérol Côte Roannaise Perdrizière 2016,16.6,56.0,929.6000000000001,388287.4999999999
5913.0,Darnley's London Dry Gin Original,36.0,9.0,324.0,388287.4999999999
4062.0,Mourgues du Grès IGP Pont du Gard Terre d'Argence 2018,11.9,60.0,714.0,388287.4999999999
4596.0,Marc Colin Et Fils Chassagne-Montrachet Blanc Margot 2017,43.9,0.0,0.0,388287.4999999999
4564.0,Domaine Giudicelli Vin de France Eté Rouge 2018,21.7,60.0,1302.0,388287.4999999999
4726.0,François Baur Pinot Noir Schlittweg 2017,12.7,0.0,0.0,388287.4999999999
4297.0,Domaine de La Tour Du Bon Bandol Blanc 2019,19.0,26.0,494.0,388287.4999999999
4893.0,Jacqueson Rully Rouge 1er Cru Les Cloux 2018,27.9,0.0,0.0,388287.4999999999
4677.0,Domaine Rotier Gaillac Rouge Les Gravels 2016,9.5,161.0,1529.5,388287.4999999999
4059.0,Mourgues du Grès Costières de Nîmes Galets Rosés 2019,8.7,36.0,313.2,388287.4999999999
4159.0,Planeta Sicilia La Segreta Bianco 2017,9.3,0.0,0.0,388287.4999999999
4265.0,Domaine Bulliat Beaujolais Villages Bibine 2018,9.6,21.0,201.6,388287.4999999999
4063.0,Mourgues du Grès Costières de Nîmes Terre de Feu 2017,14.5,10.0,145.0,388287.4999999999
4307.0,Domaine de l'Idylle Savoie Mondeuse Le Tithonien 2018,10.9,0.0,0.0,388287.4999999999
6568.0,Decelle-Villa Chambolle-Musigny 2017,72.0,19.0,1368.0,388287.4999999999
5485.0,Decelle-Villa Savigny-Lès-Beaune Blanc 2018,33.4,13.0,434.2,388287.4999999999
6567.0,"Decelle-Villa Côte de Nuits Villages ""Aux Montagnes"" 2014",28.4,9.0,255.6,388287.4999999999
5616.0,"Albert Boxler Pinot Noir ""S"" 2016",38.4,6.0,230.39999999999998,388287.4999999999
6635.0,Domaine de la Monardière Vacqueyras Vieilles Vignes 2016,22.4,23.0,515.1999999999999,388287.4999999999
4174.0,Maurel Cabardès Tradition 2017,5.7,94.0,535.8000000000001,388287.4999999999
4213.0,Lucien Boillot Volnay 1er Cru Les Angles 2017,58.8,2.0,117.6,388287.4999999999
5902.0,Stéphane Tissot Arbois Pinot Noir Sous La Tour 2016,35.1,9.0,315.90000000000003,388287.4999999999
4083.0,"Rimauresq Côtes de Provence Blanc Cru Classé ""R"" 2019",17.0,0.0,0.0,388287.4999999999
4115.0,Zind-Humbrecht Riesling Grand Cru Rangen De Thann Clos Saint-Urbain 2017,100.0,11.0,1100.0,388287.4999999999
4671.0,Domaine Pellé Menetou Salon Rouge Les Cris 2015,21.9,24.0,525.5999999999999,388287.4999999999
4102.0,Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017,16.3,16.0,260.8,388287.4999999999
4085.0,Rimauresq Côtes de Provence Rouge Cru Classé 2017,19.0,37.0,703.0,388287.4999999999
4078.0,Domaine des Bosquets Gigondas La Colline 2015,44.0,14.0,616.0,388287.4999999999
4275.0,I Fabbri Chianti Classico Lamole 2017,14.9,14.0,208.6,388287.4999999999
4712.0,Domaine Schoenheitz Crémant d'Alsace Mémoire de Granit Extra Brut,15.8,0.0,0.0,388287.4999999999
4653.0,Thierry Germain Saumur-Champigny Franc De Pied 2016,36.2,18.0,651.6,388287.4999999999
4657.0,Thierry Germain Saumur-Champigny Outre Terre 2014,43.0,11.0,473.0,388287.4999999999
5565.0,Tempier Bandol Cabassaou 2017,92.0,0.0,0.0,388287.4999999999
5564.0,Tempier Bandol Rouge 2017,30.8,21.0,646.8000000000001,388287.4999999999
4862.0,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,9.9,168.0,1663.2,388287.4999999999
4891.0,Jacqueson Rully Blanc 1er Cru La Pucelle 2018,27.9,0.0,0.0,388287.4999999999
6128.0,Moulin de Gassac IGP Pays d'Hérault Blanc Faune 2017,10.6,50.0,530.0,388287.4999999999
4066.0,Oratoire Saint Martin Cairanne Rouge Haut Coustias 2016,20.8,65.0,1352.0,388287.4999999999
6216.0,Domaine des Comtes Lafon Volnay 1er Cru Champans 2016,121.0,6.0,726.0,388287.4999999999
6738.0,Emile Boeckel Crémant Chardonnay Extra Brut 2016,15.4,40.0,616.0,388287.4999999999
4158.0,Planeta Sicilia Etna Rosso 2018,18.5,0.0,0.0,388287.4999999999
5377.0,Argentine Alamos Catena Malbec 2017,19.0,7.0,133.0,388287.4999999999
4793.0,Maurice Schoech Pinot Gris Grand Cru Schlossberg 2017,18.7,17.0,317.9,388287.4999999999
4937.0,Domaine Rouge Garance Côtes du Rhône Feuille de Garance 2019,9.9,28.0,277.2,388287.4999999999
4923.0,Cave de Castelmaure Corbières Rouge Vigneron 2018,7.0,143.0,1001.0,388287.4999999999
5705.0,Domaine Huet Vouvray Pétillant Brut 2014,19.8,9.0,178.20000000000002,388287.4999999999
4353.0,Champagne Egly-Ouriet Grand Cru Brut Rosé,79.5,11.0,874.5,388287.4999999999
4676.0,Domaine Rotier Gaillac Blanc Doux Les Gravels 2016,12.9,73.0,941.7,388287.4999999999
5609.0,Domaine Weinbach Riesling Cuvée Colette 2018,38.6,25.0,965.0,388287.4999999999
5768.0,Camille Giroud Maranges Rouge 1er Cru Le Croix Moines 2016,35.6,0.0,0.0,388287.4999999999
3847.0,Pierre Jean Villa Saint-Joseph Préface 2018,24.2,0.0,0.0,388287.4999999999
5799.0,Château Carbonnieux Graves Blanc 2017,40.2,0.0,0.0,388287.4999999999
5056.0,Domaine de Montgilet Anjou Rouge 2016,7.5,9.0,67.5,388287.4999999999
4558.0,Domaine de Montcalmès Terrasses du Larzac Rouge 2017,28.1,96.0,2697.6000000000004,388287.4999999999
5900.0,Stéphane Tissot Arbois D.D. 2016,18.25,0.0,0.0,388287.4999999999
4350.0,Champagne Egly-Ouriet Grand Cru Extra Brut V.P.,79.5,20.0,1590.0,388287.4999999999
4889.0,Saumaize-Michelin Pouilly-Fuissé Vignes Blanches 2018,25.3,0.0,0.0,388287.4999999999
4229.0,Mérieau Touraine L'Arpent des Vaudons 2018,9.6,26.0,249.6,388287.4999999999
4156.0,Elian Daros Côtes du Marmandais Coucou Blanc 2016,20.35,1.0,20.35,388287.4999999999
4042.0,Pierre Gaillard Cornas 2017,31.2,34.0,1060.8,388287.4999999999
4598.0,Marc Colin Et Fils Saint-Aubin Blanc En Montceau 2017,41.8,61.0,2549.7999999999997,388287.4999999999
4748.0,Jean-Paul Brun Saint-Amour 2017,14.5,14.0,203.0,388287.4999999999
4300.0,Domaine de La Tour Du Bon Bandol Rouge En Sol 2017,44.0,15.0,660.0,388287.4999999999
5796.0,Château Saransot-Dupré Bordeaux Blanc 2016,12.5,12.0,150.0,388287.4999999999
4283.0,Château de Cazeneuve Pic Saint-Loup Le Roc Des Mates 2017,27.0,58.0,1566.0,388287.4999999999
4651.0,Thierry Germain Saumur Blanc Terres 2014,49.0,21.0,1029.0,388287.4999999999
5563.0,Tempier Bandol Tourtine 2017,58.0,0.0,0.0,388287.4999999999
6214.0,Domaine des Comtes Lafon Volnay 1er Cru Champans 2013,99.0,7.0,693.0,388287.4999999999
4240.0,Domaine Augustin Collioure Rouge Adéodat 2017,28.0,1.0,28.0,388287.4999999999
4207.0,Domaine Montrose Côtes de Thongue Rouge 2018,6.7,195.0,1306.5,388287.4999999999
4731.0,Domaine Muré Crémant d'Alsace Rosé,22.0,7.0,154.0,388287.4999999999
6325.0,Tempier Bandol Blanc 2018,27.9,7.0,195.29999999999998,388287.4999999999
6887.0,Gratavinum Priorat 2?r 2017,21.8,24.0,523.2,388287.4999999999
4203.0,Mas Laval IGP Pays d'Hérault Les Pampres Blancs 2018,9.9,89.0,881.1,388287.4999999999
6578.0,Saumaize-Michelin Pouilly-Fuissé Ampélopsis 2016,40.0,0.0,0.0,388287.4999999999
4606.0,Catherine et Claude Maréchal Volnay 2017,50.1,41.0,2054.1,388287.4999999999
4706.0,Albert Mann Muscat 2018,16.8,23.0,386.40000000000003,388287.4999999999
4718.0,Domaine Schoenheitz Pinot Noir Val Saint Grégoire 2017,18.2,19.0,345.8,388287.4999999999
4258.0,Domaine Huet Vouvray Le Mont Sec 2017,32.1,0.0,0.0,388287.4999999999
4727.0,Paul Ginglinger Riesling Grand Cru Pfersigberg 2018,26.0,33.0,858.0,388287.4999999999
4876.0,Tempier Bandol Rosé 2019,22.8,4.0,91.2,388287.4999999999
4054.0,Clos du Mont-Olivet Châteauneuf-du-Pape Cuvée du Papet 2018,71.6,0.0,0.0,388287.4999999999
4625.0,Marcel Windholtz Eau de Vie de Sureau,52.4,3.0,157.2,388287.4999999999
4733.0,Camin Larredya Jurançon Sec La Part Davant 2018,16.8,13.0,218.4,388287.4999999999
4654.0,Thierry Germain Saumur-Champigny La Marginale 2016,33.4,0.0,0.0,388287.4999999999
5520.0,Domaine Chambeyron Côte Rôtie La Chavarine 2017,38.6,54.0,2084.4,388287.4999999999
5918.0,Wemyss Malts Single Cask Scotch Whisky Chai Caramel Latte 2002 Craigellachie,114.0,8.0,912.0,388287.4999999999
5709.0,Philippe Alliet Chinon Rouge Coteau de Noiré 2016,31.7,0.0,0.0,388287.4999999999
4306.0,Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018,10.7,41.0,438.7,388287.4999999999
4274.0,Domaine Sérol Vin Mousseux Rosé Turbullent Méthode Ancestrale,12.9,0.0,0.0,388287.4999999999
4395.0,Wemyss Malts Blended Scotch Whisky Lord Elcho,27.5,8.0,220.0,388287.4999999999
5807.0,Château d'Arcole Saint-Emilion Grand Cru 2016,27.3,1.0,27.3,388287.4999999999
4655.0,Thierry Germain Saumur-Champigny Les Mémoires 2016,40.2,23.0,924.6,388287.4999999999
5487.0,Decelle-Villa Nuits-Saint-Georges Rouge 2016,43.5,1.0,43.5,388287.4999999999
5907.0,Domaine de Montbourgeau Vin de Paille 2013,17.7,5.0,88.5,388287.4999999999
5914.0,Darnley's London Dry Gin Spiced,36.0,2.0,72.0,388287.4999999999
6038.0,I Fabbri Chianti Classico Gran Selezione 2015,48.5,11.0,533.5,388287.4999999999
5001.0,David Duband Charmes-Chambertin Grand Cru 2014,217.5,20.0,4350.0,388287.4999999999
4228.0,Domaine de Bellivière Jasnières Les Rosiers 2015,29.9,8.0,239.2,388287.4999999999
6299.0,Lucien Boillot Gevrey Chambertin 1er Cru Les Cherbaudes 2017,78.0,10.0,780.0,388287.4999999999
4669.0,Domaine Pellé Menetou Salon Blanc Le Carroir 2018,20.2,37.0,747.4,388287.4999999999
4392.0,Wemyss Malts Blended Malt Scotch Whisky Spice King,49.5,13.0,643.5,388287.4999999999
4198.0,Moulin de Gassac IGP Pays d'Hérault Guilhem Rouge 2019,5.8,105.0,609.0,388287.4999999999
5767.0,Camille Giroud Clos de Vougeot 2016,175.0,12.0,2100.0,388287.4999999999
5932.0,Cognac Normandin Mercier VFC,59.9,3.0,179.7,388287.4999999999
6753.0,Château Simone Palette Rouge 2015,46.5,29.0,1348.5,388287.4999999999
4602.0,Catherine et Claude Maréchal Chorey-Lès-Beaune 2017,31.5,26.0,819.0,388287.4999999999
4220.0,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,11.6,66.0,765.6,388287.4999999999
5506.0,Château de la Selve Coteaux de l'Ardèche Rouge Serre de Berty 2014,18.2,63.0,1146.6,388287.4999999999
5380.0,Nouvelle-Zélande Marlborough Momo Sauvignon Blanc 2018,18.0,24.0,432.0,388287.4999999999
4177.0,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,13.5,109.0,1471.5,388287.4999999999
4069.0,Gilles Robin Hermitage Rouge 2012,60.0,0.0,0.0,388287.4999999999
4940.0,Oratoire Saint Martin Cairanne Blanc Haut-Coustias 2017,20.5,44.0,902.0,388287.4999999999
4359.0,Champagne Larmandier-Bernier Grand Cru Les Chemins d'Avize 2011,85.6,0.0,0.0,388287.4999999999
5007.0,Domaine des Comtes Lafon Volnay 1er Cru Santenots du Milieu 2014,105.0,17.0,1785.0,388287.4999999999
4064.0,Oratoire Saint Martin Cairanne Rouge Réserve des Seigneurs 2017,14.4,27.0,388.8,388287.4999999999
4618.0,Alphonse Mellot Sancerre Rouge La Moussière 2014,30.6,3.0,91.80000000000001,388287.4999999999
4067.0,Gilles Robin Crozes-Hermitage Rouge Albéric 2017,22.0,31.0,682.0,388287.4999999999
4281.0,Château de Cazeneuve Val de Montferrand Rouge Caza Sorix 2019,11.6,4.0,46.4,388287.4999999999
4672.0,Domaine Pellé Menetou Salon Rouge Morogues 2017,17.8,5.0,89.0,388287.4999999999
6665.0,Domaine Hauvette IGP Alpilles Jaspe 2017,27.7,8.0,221.6,388287.4999999999
4190.0,Le Pas de l'Escalette Coteaux du Languedoc Ze Rozé 2019,12.1,0.0,0.0,388287.4999999999
6035.0,Zind-Humbrecht Muscat Turckheim 2016,17.9,21.0,375.9,388287.4999999999
5025.0,Champagne Agrapart &amp; Fils L'Avizoise Extra Brut Blanc de Blancs Grand Cru 2012,112.0,0.0,0.0,388287.4999999999
5617.0,Albert Boxler Pinot Gris Réserve 2016,27.8,12.0,333.6,388287.4999999999
6328.0,Le Pas de l'Escalette IGP Pays d'Hérault Les Clapas Blanc 2018,22.4,7.0,156.79999999999998,388287.4999999999
4665.0,Vincent Carême Vouvray Sec 2018,14.4,6.0,86.4,388287.4999999999
4262.0,Chermette Domaine du Vissoux Brouilly Pierreux 2018,15.8,35.0,553.0,388287.4999999999
4729.0,Emile Boeckel Crémant Brut Blanc de Blancs,8.6,151.0,1298.6,388287.4999999999
6666.0,Domaine Hauvette IGP Alpilles Dolia 2013,48.5,24.0,1164.0,388287.4999999999
5444.0,La Préceptorie Maury Rouge Cuvée Aurélie 2017,15.5,37.0,573.5,388287.4999999999
4168.0,Ollieux Romanis Corbières Blanc Cuvée Prestige 2018,18.2,50.0,910.0,388287.4999999999
4616.0,Alphonse Mellot Sancerre Rouge La Demoiselle 2015,57.0,5.0,285.0,388287.4999999999
4634.0,Marcel Windholtz Eau de Vie de Marc de Gewurztraminer,41.0,4.0,164.0,388287.4999999999
5448.0,Parcé Frères Côtes du Roussillon Villages Hommage à Fernand 2017,7.2,0.0,0.0,388287.4999999999
4607.0,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,13.4,0.0,0.0,388287.4999999999
4974.0,Château du Couvent Pomerol 2017,23.0,2.0,46.0,388287.4999999999
4778.0,Clos du Mont-Olivet Lirac Rosé Farel 2019,13.9,0.0,0.0,388287.4999999999
5960.0,Domaine Labranche Laffont Pacherenc du Vic-Bilh Sec 2017,12.7,27.0,342.9,388287.4999999999
4709.0,Albert Mann Pinot Gris Vendanges Tardives Altenbourg 2011,44.0,0.0,0.0,388287.4999999999
5764.0,Parcé Frères Collioure Rouge Petit Gus 2018,12.9,84.0,1083.6000000000001,388287.4999999999
6301.0,Borie La Vitarèle Saint-Chinian Midi Rouge 2015,40.5,20.0,810.0,388287.4999999999
4304.0,Domaine de l'Idylle Savoie Cruet 2018,8.1,133.0,1077.3,388287.4999999999
5574.0,Domaine Huet Vouvray Le Mont Moelleux Première Trie 2008,59.6,9.0,536.4,388287.4999999999
4058.0,Mourgues du Grès Costières de Nîmes Galets Rouges 2019,8.7,267.0,2322.8999999999996,388287.4999999999
5761.0,Huiles d'Olive Extra Vierge Planeta 3x 10cl,19.5,0.0,0.0,388287.4999999999
5608.0,Domaine Weinbach Gewurztraminer Cuvée Théo 2018,30.5,20.0,610.0,388287.4999999999
4039.0,Pierre Jean Villa Côte Rôtie Carmina 2017,46.0,0.0,0.0,388287.4999999999
4071.0,Château de Vaudieu Châteauneuf-du-Pape Rouge 2015,33.2,16.0,531.2,388287.4999999999
